date_of_issuance,date_of_expiry,providers_confidential,entities_to_whom_pic_granted_confidential,subject_matter_confidential,pic_granted,mat_established,notes,amendment_intent,usages_confidential,id,year_of_issuance,year_of_expiry
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2800,2017,NA
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2801,2017,NA
2017-08-07,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.9.2019,NA,TRUE,ircc_2802,2017,NA
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.9.2019,NA,TRUE,ircc_2803,2017,NA
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2804,2017,NA
2017-07-31,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2805,2017,NA
2016-09-28,NA,NA,NA,NA,TRUE,TRUE,17.09.2019,NA,NA,ircc_2806,2016,NA
2017-05-15,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2807,2017,NA
2017-03-29,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on  17.09.2019,NA,TRUE,ircc_2808,2017,NA
2017-05-30,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 17.09.2019,NA,TRUE,ircc_2809,2017,NA
2017-05-30,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 17.09.2019,NA,TRUE,ircc_2810,2017,NA
2017-05-30,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 17.09.2019,NA,TRUE,ircc_2811,2017,NA
2017-05-30,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 17.09.2019,NA,TRUE,ircc_2812,2017,NA
2017-06-15,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 17.09.2019,NA,TRUE,ircc_2813,2017,NA
2017-03-09,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 17.09.2019,NA,TRUE,ircc_2814,2017,NA
2019-01-29,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.2.2019,NA,NA,ircc_2815,2019,NA
2018-12-18,NA,NA,NA,NA,TRUE,TRUE,Updated on 23.09.2019,NA,NA,ircc_2816,2018,NA
2018-03-14,NA,NA,NA,NA,TRUE,TRUE,Updated on 23.09.2019,NA,NA,ircc_2817,2018,NA
2018-12-06,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2818,2018,NA
2018-04-06,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2819,2018,NA
2018-11-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2820,2018,NA
2019-03-27,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2821,2019,NA
2019-03-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2822,2019,NA
2019-03-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2823,2019,NA
2020-02-18,NA,NA,NA,NA,TRUE,TRUE,Updated on 27-05-2020,NA,NA,ircc_2824,2020,NA
2019-09-23,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.05.2020,NA,NA,ircc_2825,2019,NA
2020-02-18,NA,NA,NA,NA,TRUE,TRUE,Updated on 27-05-2020,NA,NA,ircc_2826,2020,NA
2019-09-14,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.05.2020,NA,NA,ircc_2827,2019,NA
2019-12-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.05.2020,NA,NA,ircc_2828,2019,NA
2019-09-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.5.2020,NA,NA,ircc_2829,2019,NA
2019-09-15,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2830,2019,NA
2020-02-18,NA,NA,NA,NA,TRUE,TRUE,Updated on 27-05-2020,NA,NA,ircc_2831,2020,NA
2019-12-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.05.2020,NA,NA,ircc_2832,2019,NA
2019-12-26,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.05.2020,NA,NA,ircc_2833,2019,NA
2019-12-26,NA,NA,NA,TRUE,TRUE,TRUE,Update on 15.05.2020,NA,TRUE,ircc_2834,2019,NA
2019-09-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.05.2020,NA,NA,ircc_2835,2019,NA
2019-12-13,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.05.2020,NA,NA,ircc_2836,2019,NA
2019-09-14,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2837,2019,NA
2019-12-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 15.05.2020,NA,NA,ircc_2838,2019,NA
2019-11-01,2021-10-31,NA,NA,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,NA,ircc_2839,2019,2021
2019-09-14,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2840,2019,NA
2019-09-17,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2841,2019,NA
2020-02-18,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_2842,2020,NA
2019-09-23,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2843,2019,NA
2020-02-18,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.5.2020,NA,TRUE,ircc_2844,2020,NA
2020-02-18,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_2845,2020,NA
2020-10-20,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.12.2020,NA,NA,ircc_2846,2020,NA
2021-01-08,NA,NA,FALSE,NA,TRUE,TRUE,Updated on 23.4.2021,NA,NA,ircc_2847,2021,NA
2021-01-19,NA,NA,NA,NA,TRUE,TRUE,Updated on 23.4.2021,NA,NA,ircc_2848,2021,NA
2021-01-23,NA,NA,NA,NA,TRUE,TRUE,Updated on 23.4.2021,NA,NA,ircc_2849,2021,NA
2020-10-20,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.12.2020,NA,NA,ircc_2850,2020,NA
2020-12-16,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.4.2021,NA,NA,ircc_2851,2020,NA
2021-01-08,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.4.2021,NA,NA,ircc_2852,2021,NA
2021-01-13,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.4.2021,NA,NA,ircc_2853,2021,NA
2020-12-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.4.2021,NA,NA,ircc_2854,2020,NA
2020-11-20,NA,NA,NA,NA,TRUE,TRUE,Updated on 20.04.2021,NA,NA,ircc_2855,2020,NA
2021-01-08,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.4.2021,NA,NA,ircc_2856,2021,NA
2020-11-23,NA,NA,NA,NA,TRUE,TRUE,Updated on 20.4.2021,NA,NA,ircc_2857,2020,NA
2021-01-15,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.4.2021,NA,NA,ircc_2858,2021,NA
2020-08-13,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.09.2020.,NA,NA,ircc_2859,2020,NA
2020-08-13,NA,NA,NA,NA,TRUE,TRUE,Updated on 15.09.2020.,NA,NA,ircc_2860,2020,NA
2020-08-28,2021-08-27,NA,NA,NA,TRUE,TRUE,Updated on 03/09/2020,NA,NA,ircc_2861,2020,2021
2020-08-13,NA,NA,NA,TRUE,TRUE,TRUE,updated on 21-08-2020,NA,TRUE,ircc_2862,2020,NA
2020-08-08,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.09.2020.,NA,TRUE,ircc_2863,2020,NA
2020-08-18,NA,NA,TRUE,NA,TRUE,TRUE,Updated on 14.09.2020.,NA,TRUE,ircc_2864,2020,NA
2020-08-28,NA,NA,FALSE,TRUE,TRUE,TRUE,Updated on 02/09/2020,NA,TRUE,ircc_2865,2020,NA
2020-08-26,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 03/09/2020,NA,TRUE,ircc_2866,2020,NA
2020-08-28,2021-08-27,NA,TRUE,TRUE,TRUE,TRUE,Updated on 03/09/2020.,NA,TRUE,ircc_2867,2020,2021
2018-05-11,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2868,2018,NA
2018-09-25,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2869,2018,NA
2018-10-03,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 21.09. 2019,NA,TRUE,ircc_2870,2018,NA
2018-01-12,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 20.09.2019-error rectified,NA,TRUE,ircc_2871,2018,NA
2017-12-18,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2872,2017,NA
2018-10-03,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2873,2018,NA
2018-03-21,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2874,2018,NA
2017-12-18,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2875,2017,NA
2018-03-21,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2876,2018,NA
2019-01-30,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2877,2019,NA
2018-10-03,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2878,2018,NA
2018-10-03,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2879,2018,NA
2017-12-07,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2880,2017,NA
2018-03-14,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2881,2018,NA
2018-11-09,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2882,2018,NA
2019-01-29,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2883,2019,NA
2018-01-12,NA,FALSE,TRUE,TRUE,TRUE,TRUE,updated on 20.09.2019,NA,TRUE,ircc_2884,2018,NA
2018-03-16,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2885,2018,NA
2019-12-26,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.5.2020,NA,NA,ircc_2886,2019,NA
2019-12-26,NA,NA,FALSE,NA,TRUE,TRUE,Updated on 15.5.2020,NA,NA,ircc_2887,2019,NA
2019-09-14,NA,NA,NA,NA,TRUE,TRUE,Updated on 14.05.2020,NA,NA,ircc_2888,2019,NA
2019-12-26,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 20.2.2020,NA,TRUE,ircc_2889,2019,NA
2019-12-31,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2890,2019,NA
2019-09-23,NA,NA,TRUE,TRUE,TRUE,TRUE,14.05.2020,NA,TRUE,ircc_2891,2019,NA
2019-12-26,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2892,2019,NA
2019-12-13,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_2893,2019,NA
2018-11-19,2021-11-18,NA,TRUE,TRUE,TRUE,TRUE,14.05.2020,NA,TRUE,ircc_2894,2018,2021
2016-04-25,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2895,2016,NA
2016-06-21,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2896,2016,NA
2016-06-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2897,2016,NA
2016-06-21,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2898,2016,NA
2016-06-27,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,FALSE,ircc_2899,2016,NA
2016-07-06,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2900,2016,NA
2016-06-21,NA,NA,NA,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2901,2016,NA
2016-06-21,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 17.09.2019,NA,TRUE,ircc_2902,2016,NA
2016-06-21,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 16.09.2019,NA,TRUE,ircc_2903,2016,NA
2017-11-11,NA,NA,NA,NA,TRUE,TRUE,Updated on 19.09.2019,NA,NA,ircc_2904,2017,NA
2016-09-28,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2019,NA,NA,ircc_2905,2016,NA
2017-12-18,NA,NA,NA,NA,TRUE,TRUE,Updated on 20.09.2019,NA,NA,ircc_2906,2017,NA
2017-05-19,NA,NA,FALSE,NA,TRUE,TRUE,Updated on 17.09.2019,NA,NA,ircc_2907,2017,NA
2017-11-21,NA,NA,NA,NA,TRUE,TRUE,Updated on 19.09.2019,NA,NA,ircc_2908,2017,NA
2017-03-07,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2019,NA,NA,ircc_2909,2017,NA
2017-11-21,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2910,2017,NA
2017-11-11,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2911,2017,NA
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2912,2017,NA
2017-07-25,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2913,2017,NA
2017-07-25,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2914,2017,NA
2017-09-06,NA,FALSE,TRUE,TRUE,TRUE,TRUE,updated 19.09.2019,NA,NA,ircc_2915,2017,NA
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2916,2017,NA
2017-08-24,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2917,2017,NA
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2918,2017,NA
2017-09-11,NA,FALSE,TRUE,TRUE,TRUE,TRUE,updated on 19.09.2019,NA,TRUE,ircc_2919,2017,NA
2017-08-10,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2920,2017,NA
2017-07-25,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2921,2017,NA
2017-11-04,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 19.09.2019,NA,TRUE,ircc_2922,2017,NA
2019-01-03,NA,NA,NA,NA,TRUE,TRUE,Updated on 24.09.2019,NA,NA,ircc_2923,2019,NA
2019-01-03,NA,NA,NA,NA,TRUE,TRUE,Updated on 24.09.2019,NA,NA,ircc_2924,2019,NA
2019-01-24,NA,NA,NA,NA,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2925,2019,NA
2019-03-01,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 22.09.2019,NA,TRUE,ircc_2926,2019,NA
2018-12-19,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2927,2018,NA
2018-11-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2928,2018,NA
2018-11-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2929,2018,NA
2019-03-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2930,2019,NA
2018-10-17,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 23.09.2019,NA,TRUE,ircc_2931,2018,NA
2020-02-18,NA,NA,FALSE,NA,TRUE,TRUE,Updated on 27.05.2020,NA,NA,ircc_2932,2020,NA
2020-05-11,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.05.2020,NA,NA,ircc_2933,2020,NA
2019-04-29,NA,NA,NA,NA,TRUE,TRUE,Updated on 15.05.2020,NA,NA,ircc_2934,2019,NA
2019-09-14,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_2935,2019,NA
2019-09-23,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_2936,2019,NA
2019-12-26,NA,NA,NA,TRUE,TRUE,TRUE,Updated on15.05.2020,NA,TRUE,ircc_2937,2019,NA
2020-05-11,NA,NA,TRUE,TRUE,TRUE,TRUE,updated on 29-05-2020,NA,TRUE,ircc_2938,2020,NA
2020-01-03,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_2939,2020,NA
2019-03-11,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.05.2010,NA,TRUE,ircc_2940,2019,NA
2020-06-01,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 18.08.2020.,NA,TRUE,ircc_2941,2020,NA
2020-06-01,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 18.08.2020.,NA,NA,ircc_2942,2020,NA
2020-06-01,NA,NA,NA,NA,TRUE,TRUE,updated on 12.06.2020,NA,NA,ircc_2943,2020,NA
2020-06-10,NA,NA,NA,NA,TRUE,TRUE,Updated on 18-08-2020,NA,NA,ircc_2944,2020,NA
2020-06-02,NA,NA,NA,NA,TRUE,TRUE,Updated 18-08-2020,NA,NA,ircc_2945,2020,NA
2020-06-01,NA,NA,NA,NA,TRUE,TRUE,Updated 18-08-2020,NA,NA,ircc_2946,2020,NA
2020-05-20,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,ircc_2947,2020,NA
2020-06-03,2023-06-02,NA,NA,NA,TRUE,TRUE,updated on 12-06-2020,NA,NA,ircc_2948,2020,2023
2020-06-03,2021-06-02,NA,NA,TRUE,TRUE,TRUE,Updated on 16-06-2020,NA,TRUE,ircc_2949,2020,2021
2020-06-01,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 18-08-2020,NA,TRUE,ircc_2950,2020,NA
2020-06-01,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated 18-08-2020,NA,TRUE,ircc_2951,2020,NA
2020-08-24,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2020.,NA,NA,ircc_2952,2020,NA
2020-08-20,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2020,NA,NA,ircc_2953,2020,NA
2020-06-02,NA,NA,NA,NA,TRUE,TRUE,Updated on 02.09.2020,NA,NA,ircc_2954,2020,NA
2020-07-20,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2020.,NA,NA,ircc_2955,2020,NA
2020-09-02,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2020.,NA,NA,ircc_2956,2020,NA
2020-08-20,NA,NA,NA,TRUE,TRUE,TRUE,Drafted on 18.09.2020,NA,TRUE,ircc_2957,2020,NA
2020-08-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 18.09.2020.,NA,TRUE,ircc_2958,2020,NA
2020-08-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 18.09.2020.,NA,TRUE,ircc_2959,2020,NA
2020-07-15,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2020.,NA,TRUE,ircc_2960,2020,NA
2020-08-20,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2020.,NA,NA,ircc_2961,2020,NA
2020-09-07,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2020.,NA,NA,ircc_2962,2020,NA
2020-08-20,NA,NA,NA,NA,TRUE,TRUE,Drafted on 18.09.2020.,NA,NA,ircc_2963,2020,NA
2019-01-24,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2020.,NA,NA,ircc_2964,2019,NA
2020-08-13,NA,NA,FALSE,TRUE,TRUE,TRUE,"Drafted on 18.09.2020. 
Annexe-D mentions a list of 34 countries with two countries, Mexico and Ireland repeated twice and these two countries have been listed only once in IRCC.",NA,TRUE,ircc_2965,2020,NA
2020-08-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 18.09.2020.,NA,TRUE,ircc_2966,2020,NA
2020-09-02,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated  on 18.09.2020.,NA,TRUE,ircc_2967,2020,NA
2020-08-13,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 18.9.2020,NA,TRUE,ircc_2968,2020,NA
2020-08-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 18.09.2020.,NA,TRUE,ircc_2969,2020,NA
2020-05-20,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2020.,NA,NA,ircc_2970,2020,NA
2020-06-02,NA,NA,FALSE,FALSE,TRUE,TRUE,Updated on 18.9.2020,NA,FALSE,ircc_2971,2020,NA
2020-05-26,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2020,NA,NA,ircc_2972,2020,NA
2020-06-01,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2020.,NA,NA,ircc_2973,2020,NA
2020-08-13,NA,NA,NA,NA,TRUE,TRUE,Updated on 18.09.2020.,NA,NA,ircc_2974,2020,NA
2020-05-26,NA,NA,NA,FALSE,TRUE,TRUE,Updated on 18.9.2020,NA,TRUE,ircc_2975,2020,NA
2020-08-19,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 18.09.2020.,NA,TRUE,ircc_2976,2020,NA
2020-06-01,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2020.,NA,FALSE,ircc_2977,2020,NA
2020-08-20,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 18.09.2020.,NA,TRUE,ircc_2978,2020,NA
2020-05-11,NA,NA,NA,NA,TRUE,TRUE,Updated on 29.05.2020,NA,NA,ircc_2979,2020,NA
2020-01-29,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.05.2020,NA,NA,ircc_2980,2020,NA
2020-05-11,NA,NA,NA,NA,TRUE,TRUE,Updated on 29-05-2020,NA,NA,ircc_2981,2020,NA
2020-02-17,NA,NA,NA,NA,TRUE,TRUE,Updated on 27.05.2020,NA,NA,ircc_2982,2020,NA
2019-09-22,NA,NA,NA,NA,TRUE,TRUE,Updated on 1/6/2020,NA,NA,ircc_2983,2019,NA
2019-09-17,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 01.06.2020,NA,TRUE,ircc_2984,2019,NA
2020-05-11,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 29-05-2020,NA,TRUE,ircc_2985,2020,NA
2020-05-11,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 29.05.2020,NA,TRUE,ircc_2986,2020,NA
2018-12-18,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2987,2018,NA
2018-06-01,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2988,2018,NA
2018-09-25,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,NA,ircc_2989,2018,NA
2018-03-12,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2990,2018,NA
2018-10-23,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2991,2018,NA
2018-10-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2992,2018,NA
2018-12-18,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2993,2018,NA
2018-10-16,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2994,2018,NA
2018-03-12,NA,TRUE,TRUE,TRUE,TRUE,TRUE,Updated on 20.09.2019,NA,TRUE,ircc_2995,2018,NA
2019-03-01,NA,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2996,2019,NA
2018-04-16,2021-04-15,NA,NA,NA,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2997,2018,2021
2019-01-04,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,NA,ircc_2998,2019,NA
2019-05-30,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_2999,2019,NA
2019-01-02,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.9.2019,NA,TRUE,ircc_3000,2019,NA
2018-11-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_3001,2018,NA
2019-05-30,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_3002,2019,NA
2018-12-18,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_3003,2018,NA
2018-12-18,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 21.09.2019,NA,TRUE,ircc_3004,2018,NA
2019-07-05,NA,NA,NA,NA,TRUE,TRUE,Updated on 15.05.2020,NA,NA,ircc_3005,2019,NA
2017-11-19,NA,NA,NA,NA,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_3006,2017,NA
2019-09-19,NA,NA,FALSE,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_3007,2019,NA
2019-07-26,NA,NA,NA,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_3008,2019,NA
2019-07-04,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_3009,2019,NA
2017-08-09,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_3010,2017,NA
2019-07-05,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 15.05.2020,NA,TRUE,ircc_3011,2019,NA
2020-02-18,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 22-05-2020,NA,TRUE,ircc_3012,2020,NA
2019-12-26,NA,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.05.2020,NA,TRUE,ircc_3013,2019,NA
2019-01-23,2022-01-22,NA,NA,TRUE,TRUE,TRUE,Updated on 14.09.2019,NA,TRUE,ircc_3014,2019,2022
2018-07-28,2023-07-27,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.09.2019,NA,TRUE,ircc_3015,2018,2023
2018-07-12,2027-07-11,NA,TRUE,TRUE,TRUE,TRUE,Updated on 14.09.2019,NA,TRUE,ircc_3016,2018,2027
